"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=989772,989744,989735,989746,989749,989743,989757,989741,989753,989732,989752,989737,989751,989776,989736,989742,989734,989761,989759,878175,878191,878202,878176,878195,878187,878182,878197,878184,878203,878193,878199,878189,878174,878194,878200,878190,878178,878181,878188,878185,878204,878192,878201,878179,878177,878186,878196,878180,878198,7806353,5995754,5995753,5466913,5466922,1552987,7806321,7806324,7806317,7806318,7806347,7806354,7806319,7806355,7806320,6204979,6205040,6204971,5995752,5995751,5995748,5995810,5995749,5995750,5995809,5466954,5466883,5466900,5466891,5466935,5466944,5466885,1553022,989780,878205,6812530,7918908,7914997,7847319,7911704,7907493,7899857,7903624,7897550,7889916,7887971,7889559,7888968,7888593,7886135,7884610",2017/05/04 20:35:59
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Map reduce programming model: Construction of inverted index for automated document clustering","K. Santhiya; V. Bhuvaneswari","Dept. of Computer Applications, BU, Coimbatore, India","2016 IEEE International Conference on Advances in Computer Applications (ICACA)","20170330","2016","","","308","312","Inverted index is an important data structure used in Information Retrieval operation, which enable all retrieval engines to easily facilitate full-text search. In this paper, Map Reduce algorithm is used for the construction of inverted index, so as to enable it to work in a parallelized manner and also make the data structure to support large scale document corpora. Here, we have considered crime articles related to women and children drawn from various English newspapers all over India. The paper aims to cluster the news articles according to a specific type of crime committed in a parallelized manner. We proposed a Hadoop based framework integrated with R environment that preprocess the corpus and stores the news articles and process it with the Map Reduce algorithm which identifies the type of crime like sexual harassment, physical abuse, emotional abuse, rape, murder and cluster it accordingly. We observe that the proposed method outperforms the other conventional methods and is more suited for batch processing applications.","","CD:978-1-5090-3767-4; Electronic:978-1-5090-3770-4; POD:978-1-5090-3771-1; Paper:978-1-5090-3769-8; USB:978-1-5090-3768-1","10.1109/ICACA.2016.7887971","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7887971","Cluster;Crime partition;Information Retrieval;Inverted Index;Map Reduce;RHadoop","Big Data;Computational modeling;Computer applications;Data models;Data structures;Indexes;Information retrieval","data structures;document handling;information retrieval;parallel programming;pattern clustering","English newspapers;Hadoop based framework;India;MapReduce programming model;R environment;automated document clustering;child-related crime articles;data structure;emotional abuse;full-text search;information retrieval operation;inverted index;large-scale document corpora;murder;physical abuse;rape;sexual harassment;woman-related crime articles","","","","","","","24-24 Oct. 2016","","IEEE","IEEE Conference Publications"
"Analyzing closeness of code dependencies for improving IR-based Traceability Recovery","H. Kuang; J. Nie; H. Hu; P. Rempel; J. Lü; A. Egyed; P. Mäder","State Key Lab for Novel Software Technology, Nanjing University, Jiangsu, China","2017 IEEE 24th International Conference on Software Analysis, Evolution and Reengineering (SANER)","20170323","2017","","","68","78","Information Retrieval (IR) identifies trace links based on textual similarities among software artifacts. However, the vocabulary mismatch problem between different artifacts hinders the performance of IR-based approaches. A growing body of work addresses this issue by combining IR techniques with code dependency analysis such as method calls. However, so far the performance of combined approaches is highly dependent to the correctness of IR techniques and does not take full advantage of the code dependency analysis. In this paper, we combine IR techniques with closeness analysis to improve IR-based traceability recovery. Specifically, we quantify and utilize the “closeness” for each call and data dependency between two classes to improve rankings of traceability candidate lists. An empirical evaluation based on three real-world systems suggests that our approach outperforms three baseline approaches.","","Electronic:978-1-5090-5501-2; POD:978-1-5090-5502-9","10.1109/SANER.2017.7884610","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7884610","Call Dependencies;Closeness Analysis;Data Dependencies;Information Retrieval;Traceability Recovery","Biomedical monitoring;Context;Electronic mail;Monitoring;Software;Vocabulary","information retrieval;program diagnostics;software engineering","IR techniques;IR-based traceability recovery improvement;artifact vocabulary mismatch problem;code dependency closeness analysis;data dependency;information retrieval;software artifacts;textual similarities","","","","","","","20-24 Feb. 2017","","IEEE","IEEE Conference Publications"
"A documental database query language","N. R. Brisaboa; M. R. Penabad; A. S. Places; F. J. Rodriguez","Universidade de A Coruna","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","242","245","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00989772.png"" border=""0"">","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989772","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989772","","Computer architecture;Database languages;Feedback;Information retrieval;Natural languages;Ontologies;Proposals;Spatial databases;User interfaces;Variable speed drives","","","","0","","15","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"DNA processing in ciliates - a computational point of view","G. Rozenberg","Leiden University","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","242","242","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00878201.png"" border=""0"">","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878201","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878201","","Biological cells;Biology computing;Computer science;DNA computing;Organisms;Proteins;RNA","","","","0","","","","","2000","","IEEE","IEEE Conference Publications"
"Computational linguistics","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","1","1","Start of the above-titled section of the conference proceedings record.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806324","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806324","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Author index","","","International Workshop on Challenges in Web Information Retrieval and Integration","20051212","2005","","","254","254","The author index contains an entry for each author and coauthor included in the proceedings record.","","POD:0-7695-2414-1","10.1109/WIRI.2005.10","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1553022","","","","","","0","","","","","8-9 April 2005","","IEEE","IEEE Conference Publications"
"Table of contents","","","2010 International Conference on Information Retrieval & Knowledge Management (CAMP)","20100520","2010","","","iv","xiii","Presents the table of contents of the proceedings.","","Electronic:978-1-4244-5652-9; POD:978-1-4244-5650-5","10.1109/INFRKM.2010.5466935","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5466935","","","","","","0","","","","","17-18 March 2010","","IEEE","IEEE Conference Publications"
"An efficient bottom-up distance between trees","G. Valiente","Technical University of Catalonia","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","212","219","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00989761.png"" border=""0"">","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989761","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989761","","Algorithm design and analysis;Application software;Computer science;Costs;Extraterrestrial measurements;Pattern analysis;Pattern matching;Signal processing algorithms;Software measurement;Tree graphs","","","","22","","33","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2010 International Conference on Information Retrieval & Knowledge Management (CAMP)","20100520","2010","","","1","4","","","Electronic:978-1-4244-5652-9; POD:978-1-4244-5650-5","10.1109/INFRKM.2010.5466944","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5466944","","","","","","0","","","","","17-18 March 2010","","IEEE","IEEE Conference Publications"
"Hybrid Protein Model (HPM): a method to compact protein 3D-structure information and physicochemical properties","A. G. De Brevern; S. A. Hazout","INSERM, Paris VII Univ., France","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","49","54","The transformation of protein 1D-sequence to protein 3D-structure is one of the main difficulties of structural biology. A structural alphabet has been previously defined from dihedral angles describing the protein backbone as structural information by using an unsupervised classifier. The 16 protein blocks (PBs), basis element of the structural alphabet, allows a correct 3D structure approximation. Local prediction had been estimated by a Bayesian approach and shown that sequence information induces strongly the local fold, but stays coarse (prediction rate of 40.7% with one PB, 75,8% with the four most probable PBs). The Hybrid Protein Model presented in this study learns both the sequence and structure of the proteins. The analysis made along the hybrid protein has permitted to appreciate more precisely the spatial location of some types of amino acid residues in the secondary structures and their flanking regions. This study leads to a fuzzy model of dependence between sequence and structure","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878179","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878179","","Amino acids;Bayesian methods;Bioinformatics;Coils;Hidden Markov models;Lead;Predictive models;Proteins;Self organizing feature maps;Sequences","biology computing;database management systems;learning (artificial intelligence);pattern matching","Bayesian approach;Hybrid Protein Model;amino acid residues;fuzzy model;pattern matching;physicochemical properties;protein 1D-sequence;protein 3D-structure;protein blocks;sequence information;structural alphabet;structural biology;unsupervised classifier","","1","","26","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"[Front cover]","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","1","1","Presents the front cover or splash screen of the proceedings record.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806317","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806317","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Table of content","","","2011 International Conference on Semantic Technology and Information Retrieval","20110822","2011","","","iii","vi","The following topics are dealt with: semantic technology; information retrieval; natural language processing; and knowledge management.","2166-0697;21660697","Electronic:978-1-61284-353-7; POD:978-1-61284-354-4","10.1109/STAIR.2011.5995752","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995752","","","information retrieval;knowledge management;natural language processing;semantic Web","information retrieval;knowledge management;natural language processing;semantic technology","","0","","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"[Spine]","","","2011 International Conference on Semantic Technology and Information Retrieval","20110822","2011","","","1","1","Presents the spine of the proceedings book or CD cover.","2166-0697;21660697","Electronic:978-1-61284-353-7; POD:978-1-61284-354-4","10.1109/STAIR.2011.5995749","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995749","","","","","","0","","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"A word stemming algorithm for the Spanish language","A. Honrado; R. Leon; R. O'Donnel; D. Sinclair","Lab. de Linguistics Inf., Univ. Autonoma de Madrid, Spain","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","139","145","The paper describes a word stemming algorithm for the Spanish language. Experiments in document retrieval regarding English text suggest that word stemming based on morphological analysis does not generally or consistently outperform ad-hoc hand tuned algorithms such as that proposed by M. Porter (1980). It is difficult to produce a Porter style algorithm for a romantic language such as Spanish, however due to the greater grammatical complexity and due to the fact that inflection often causes changes to the root of words, not just to their endings (as is mostly the case with English). In general terms, the difficulty consists of producing an algorithm which can cope with the additional complexity of Spanish morphology whilst preserving the simplicity of a Porter style algorithm. One such algorithm is presented. The algorithm combines dictionary look-ups with some 300 stemming and intermediate reduction rules","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878189","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878189","","Algorithm design and analysis;Dictionaries;Information retrieval;Information science;Morphology;Natural languages;Uninterruptible power systems","dictionaries;natural languages;table lookup;word processing","English text;Porter style algorithm;Spanish language;Spanish morphology;ad-hoc hand tuned algorithms;dictionary look-ups;document retrieval;grammatical complexity;inflection;intermediate reduction rules;morphological analysis;word roots;word stemming algorithm","","3","2","8","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Preface","","","International Workshop on Challenges in Web Information Retrieval and Integration","20051212","2005","","","viii","viii","Presents the welcome message from the conference proceedings.","","POD:0-7695-2414-1","10.1109/WIRI.2005.30","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1552987","","","","","","0","","","","","8-9 April 2005","","IEEE","IEEE Conference Publications"
"On compression of parse trees","J. Tarhio","Helsinki University of Technology","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","205","211","We consider methods for compressing parse trees, especially techniques based on statistical modeling. We regard a sequence of productions corresponding to a sum of the path from the root of a tree to a node x as the context of a node x. The contexts are augmented with branching information of the nodes. By applying the text compression algorithm PPMon such contexts we achieve good compression results. We compare experimentally the PPMapproach with other methods.","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989759","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989759","","Compression algorithms;Computer languages;Computer science;Context modeling;Decoding;Natural languages;Printers;Production;Statistical analysis;Stochastic processes","","","","2","","21","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"An innovative approach to classify and retrieve text documents using feature extraction and Hierarchical clustering based on ontology","A. R. Patil; A. A. Manjrekar","Computer science and technology department, Department of technology, Kolhapur, India","2016 International Conference on Computing, Analytics and Security Trends (CAST)","20170501","2016","","","371","376","Data retrieval is a key process of acquiring information as per requirement. The necessity of proper information has increased. The most basic tools which provide this service are browser. It traverses the data as per user's query and gives the search results of all related information. Hence, it becomes a time consuming process to find required information. In this paper, the focus is done on content based data mining using ontology and text feature extraction. Content based data mining process focuses on domain of the data. Ontology, itself is a domain based data set information system that will help to achieve required data retrieval in a more appropriate way. The proposed system uses k means clustering algorithm for creation of flat clusters. Flat clusters are the primary classification or clusters of data that are used for Hierarchical clustering. For the proposed system Hierarchical Fuzzy Relational Eigenvector Centrality-based Clustering Algorithm (HFRECCA) is used. This technique of clustering is very fast and gives more accurate results. For more appropriate data retrieval, this system uses text feature extraction algorithm. This algorithm will help to reduce the noisy data from data sets. A noise free data will help to perform better data retrieval process. Implemented system works over various types of text file such as PDF, .txt, DOC, DOCX. This system is also compatible with other types of files like WebPages, images etc.","","Electronic:978-1-5090-1338-8; POD:978-1-5090-1339-5","10.1109/CAST.2016.7914997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7914997","Domain ontology;Feature extraction;Flat clusters;Hierarchical clustering;Text data;information retrieval","Algorithm design and analysis;Browsers;Clustering algorithms;Data mining;Feature extraction;Ontologies;Partitioning algorithms","","","","","","","","","19-21 Dec. 2016","","IEEE","IEEE Conference Publications"
"An image similarity measure based on graph matching","R. Baeza-Yates; G. Valiente","Dept. of Comput. Sci., Chile Univ., Santiago, Chile","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","28","38","The problem of computing the similarity between two images is transformed to that of approximating the distance between two extended region adjacency graphs, which are extracted from the images in time and space linear in the number of pixels. Invariance to translation and rotation is thus achieved. Invariance to scaling is also achieved by taking the relative size of regions into account. Furthermore, the method provides a trade-off between pixel similarity threshold and approximation of the distance measure, which can be used to bound the error in image recognition as well as the time complexity of the computation","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878177","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878177","","Digital images;Extraterrestrial measurements;Image color analysis;Image edge detection;Image recognition;Image segmentation;Image texture analysis;Pattern recognition;Pixel;Shape","computational complexity;directed graphs;image matching","directed graph;distance measure approximation;error;extended region adjacency graphs;graph matching;image recognition;image similarity measure;invariance to rotation;invariance to scaling;invariance to translation;pixel similarity threshold;pixels;time complexity","","6","3","21","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Musical sequence comparison for melodic and rhythmic similarities","T. Kadota; M. Hirao; A. Ishino; M. Takeda; A. Shinohara; F. Matsuo","Kyushu University","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","111","122","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00989744.png"" border=""0"">","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989744","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989744","","Informatics;Information analysis;Length measurement;Matrices;Music information retrieval;Particle measurements;Performance analysis;Weight measurement","","","","1","","22","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"Virtual test tubes: a new methodology for computing","M. Garzon; E. Drumwright; R. J. Deaton; D. Renault","Dept. of Comput. Sci., Memphis State Univ., TN, USA","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","116","121","Biomolecular computing (BMC) aims to capture the innumerable advantages that biological molecules have gained in the course of millions of years of evolution to perform computation unfeasible on conventional electronic computers. While biomolecules have resolved fundamental problems as a parallel computer system that we are just beginning to decipher, BMC still suffers from our inability to harness these properties to bring biomolecular computations to levels of reliability, efficiency and scalability that are now taken for granted with conventional solid-state based computers. The authors explore an alternative approach to exploiting these properties by building virtual test tubes in software that would capture the fundamental advantages of biomolecules, in the same way that evolutionary algorithms capture in silico the key properties of Darwinian evolution. We use a previously built tool, Edna, to explore the capabilities of the new paradigm","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878186","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878186","","Biology computing;Computer science;Concurrent computing;DNA;Evolution (biology);Molecular biophysics;Organisms;Protocols;Solid state circuits;Testing","biocomputers;biocomputing;software reliability","Edna;biological molecules;biomolecular computing;biomolecules;computing methodology;electronic computers;evolutionary algorithms;reliability;solid-state based computers;virtual test tubes","","3","","19","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Organizing Committee","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","A-1","A-2","Provides a listing of current committee members and society officers.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806353","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806353","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Compaction techniques for nextword indexes","D. Bahle; H. E. Williams; J. Zobel","School of Computer Science and Information Technology, RMIT University","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","33","45","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00989735.png"" border=""0"">","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989735","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989735","","Australia;Compaction;Computer science;Concrete;Information retrieval;Information technology;Marine vehicles;Search engines;Vocabulary;Web search","","","","2","","15","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"Author index","","","2010 International Conference on Information Retrieval & Knowledge Management (CAMP)","20100520","2010","","","367","368","The author index contains an entry for each author and coauthor included in the proceedings record.","","Electronic:978-1-4244-5652-9; POD:978-1-4244-5650-5","10.1109/INFRKM.2010.5466885","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5466885","","","","","","0","","","","","17-18 March 2010","","IEEE","IEEE Conference Publications"
"Quantification of PIR protocols privacy","R. Khan; Mohibullah; M. A. Islam","Department of Computer Science, Capital University of Science and Technology, Islamabad, Pakistan","2017 International Conference on Communication, Computing and Digital Systems (C-CODE)","20170504","2017","","","90","95","In current era the best way to find the information over the internet is search engine. Web search engines maintains user profile for better search results which could raise serious privacy issues. In order to intact the users privacy in front of a web search engines Private information retrieval (PIR) protocols are used which hide the identity of the user by submitting his/her query through other group member. A basic problem is related with these protocols are their predictability. This paper is the extension of previous work in which a person with anonymous query was successfully identified. This paper aims to find all queries submitted by the target user using UPIR and UUP protocols. For experimentation purpose a machine learning based adversarial model is proposed to find the actual queries of user of interest based on the previous profile. The results shows that the precision, recall and f-measure of J48 in finding user's real queries is more then 0.70 on the average. Similarly J48 reported highest trues positive rate of above 0.7 and lowest false positive rate of 0.006. It was also observed that the size of training data has very little effect on accuracy according to this experiment.","","CD:978-1-5090-4447-4; Electronic:978-1-5090-4448-1; POD:978-1-5090-4449-8","10.1109/C-CODE.2017.7918908","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7918908","Classification;Private Information Retrieval;Query Privacy;Web Search Privacy","","","","","","","","","","8-9 March 2017","","IEEE","IEEE Conference Publications"
"A new approach for approximating the transposition distance","M. E. M. T. Walter; Z. Dias; J. Meidanis","Dept. of Comput. Sci., Brasilia Univ., Brazil","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","199","208","One of the proposed ways to compare genomes or other large DNA molecules is by computing a rearrangement distance, defined as the minimum number of rearrangement events necessary to transform one molecule into another taking into account only the relative order of similar genes. In this work, we study the problem of computing the transposition distance between two linear gene orders, represented by permutations. To help solve it, we present a very simple structure, the breakpoint diagram, and a 2.25-approximation algorithm for the problem based on this structure. While there are better approximation algorithms, they are based on more complex data structures. Our algorithm was implemented in the C programming language and we show experimental results obtained with it on all permutations of up to 11 genes, plus selected permutations of higher size","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878196","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878196","","Approximation algorithms;Bioinformatics;Biological cells;Computer languages;Computer science;DNA computing;Data structures;Genomics;Polynomials;Tellurium","DNA;approximation theory;biology computing;data structures;diagrams;genetics;molecular biophysics;sequences","C programming language;DNA molecules;approximation algorithm;breakpoint diagram;data structures;genome comparison;linear gene orders;permutations;rearrangement distance;rearrangement events;relative gene order;similar genes;transposition distance approximation","","3","","15","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Author index","","","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","261","261","The author index contains an entry for each author and coauthor included in the proceedings record.","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878205","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878205","","","","","","0","","","","","29-29 Sept. 2000","","IEEE","IEEE Conference Publications"
"Preface","","","2010 International Conference on Information Retrieval & Knowledge Management (CAMP)","20100520","2010","","","ix","ix","Presents the introductory welcome message from the conference proceedings. May include the conference officers' congratulations to all involved with the conference event and publication of the proceedings record.","","Electronic:978-1-4244-5652-9; POD:978-1-4244-5650-5","10.1109/INFRKM.2010.5466922","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5466922","","","","","","0","","","","","17-18 March 2010","","IEEE","IEEE Conference Publications"
"Learning Neural Bag-of-Features for Large-Scale Image Retrieval","N. Passalis; A. Tefas","Department of Informatics, Aristotle University of Thessaloniki, 54124 Thessaloniki, Greece.","IEEE Transactions on Systems, Man, and Cybernetics: Systems","","2017","PP","99","1","12","In this paper, the well-known bag-of-features (BoFs) model is generalized and formulated as a neural network that is composed of three layers: 1) a radial basis function (RBF) layer; 2) an accumulation layer; and 3) a fully connected layer. This formulation allows for decoupling the representation size from the number of used codewords, as well as for better modeling the feature distribution using a separate trainable scaling parameter for each RBF neuron. The resulting network, called retrieval-oriented neural BoF (RN-BoF), is trained using regular back propagation and allows for fast extraction of compact image representations. It is demonstrated that the RN-BoF model is capable of: 1) increasing the object encoding and retrieval speed; 2) reducing the extracted representation size; and 3) increasing the retrieval precision. A symmetry-aware spatial segmentation technique is also proposed to further reduce the encoding time and the storage requirements and allows the method to efficiently scale to large datasets. The proposed method is evaluated and compared to other state-of-the-art techniques using five different image datasets, including the large-scale YouTube Faces database.","2168-2216;21682216","","10.1109/TSMC.2017.2680404","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7888593","Bag-of-features (BoFs) representation;information retrieval;neural networks;retrieval-oriented optimization","Dictionaries;Encoding;Feature extraction;Histograms;Image retrieval;Image segmentation","","","","","","","","20170328","","","IEEE","IEEE Early Access Articles"
"Experiment analysis in newspaper topic detection","A. Brun; K. Smaili; J. P. Haton","LORIA INRIA-Lorraine, Vandoeuvre-les-Nancy, France","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","55","64","We present several methods for topic detection on newspaper articles, using either a general vocabulary or topic-specific vocabularies. Specific vocabularies are determined manually or statistically. In both cases, we aim at finding the most representative words of a topic. Several methods have been experimented, the first one is based on perplexity, this method achieves a 100% topic identification rate, on large test corpora, when the two first propositions are taken into account. Other methods are based on statistical counts and achieve 94% of identification on smaller test corpora. The major challenge of this work is to identify topics with only few words in order to be able, during speech recognition, to determine the best adequate language model","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878180","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878180","","Acoustic testing;Automatic speech recognition;Character recognition;History;Natural languages;Predictive models;Speech recognition;Stochastic processes;Text recognition;Vocabulary","natural languages;speech recognition;vocabulary","experiment analysis;language model;large test corpora;newspaper topic detection;perplexity;representative words;speech recognition;statistical counts;vocabulary","","2","1","12","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"[Blank page]","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","1","1","This page or pages intentionally left blank.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806318","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806318","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Knowledge management","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","1","1","Start of the above-titled section of the conference proceedings record.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806347","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806347","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Preface","","","2011 International Conference on Semantic Technology and Information Retrieval","20110822","2011","","","vii","vii","Presents the welcome message from the conference proceedings.","2166-0697;21660697","Electronic:978-1-61284-353-7; POD:978-1-61284-354-4","10.1109/STAIR.2011.5995753","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995753","","","","","","0","","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"[Title page]","","","2011 International Conference on Semantic Technology and Information Retrieval","20110822","2011","","","1","1","Conference proceedings title page.","2166-0697;21660697","Electronic:978-1-61284-353-7; POD:978-1-61284-354-4","10.1109/STAIR.2011.5995750","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995750","","","","","","0","","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"Similarity measures for title matching","N. Gali; R. Mariescu-Istodor; P. Fränti","School of Computing, University of Eastern Finland, Joensuu, Finland","2016 23rd International Conference on Pattern Recognition (ICPR)","20170424","2016","","","1548","1553","In many web applications, users query a place name, a photo name, and other entity names using search words that include alternate spellings, abbreviations, and variants that are similar, but not identical to the title associated with the desired entity. Given two titles, an effective similarity measure should be able to determine whether the titles represent the same entity or not. In this paper, we evaluate 21 measures with the aim of detecting the most appropriate measure for matching the titles. Results show that Soft-TFIDF performs the best.","","Electronic:978-1-5090-4847-2; POD:978-1-5090-4848-9","10.1109/ICPR.2016.7899857","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7899857","information retrieval;similarity measures;title matching;web mining","Biomedical measurement;Computer science;Computers;Frequency measurement;Information retrieval;Ontologies;Weight measurement","","","","","","","","","4-8 Dec. 2016","","IEEE","IEEE Conference Publications"
