"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5136518,5130275,5117852,5136730,5091030,5089310,5077062,5089014,5071964,5070765,5070607,5070445,5070817,5070752,5067519,5067518,5031492,4959038,4959214,4960495,4938984,4937420,4908538,4907815,4906779,4906748,4906793,4906815,4895556,4839084,4812406,4811639,4811259,4809071,4802376,4703212,4028500,4796051,4784719,4780747,4772056,4766776,4760433,4756176,4756998,4757430,4753337,4743411,4743890,4741017,4743906,4741161,4740726,4740103,4740490,4740527,4740553,4739989,4740720,4740503,4740526,4740545,4730776,4730338,4732120,4733945,4682612,4725948,4723089,4720338,4724847,4725789,4720654,4717891,4717868,4712599,4708983,4696497,4696207,4694512,4681241,4680783,4681055,4682349,4680871,4670473,4669705,4669961,4669712,4667070,4666383,4666381,4666550,4666492,4666069,4666490,4665947,4664796,4664695,4664675",2017/05/04 20:30:17
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The study on the generalized function-effect chain in the information retrieval","Jianming Miao; Quan Zhang","Institute of Acoustics, Chinese Academy of Science, Beijing, 100190, China","2008 IEEE International Conference on Granular Computing","20081031","2008","","","497","500","The division of the generalized function sentence and the generalized effect sentence is the embodiment of the function-effect chain thought in the sentence category system. The division is the most basic classification to the natural language sentence. If we unify the statistics means and the rule means in the information retrieval and carry on the second filter to the result, the final result will conform to the actual demand of the inquiry users. The division effectively enhances the correct rate of the information retrieval. The artificial data statistics result proved that the method effectively unifies the statistics means and the rule means and improves the correct rate of the information retrieval.","","POD:978-1-4244-2512-9","10.1109/GRC.2008.4664695","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4664695","Hierarchical Network of Concepts (HNC) theory;Sentence category (SC);semantic chunk;the function-effect chain","Acoustics;Information filtering;Information filters;Information retrieval;Natural language processing;Natural languages;Statistical distributions;Statistics;Stochastic processes;Terminology","classification;information retrieval;information retrieval systems;natural language processing;statistical analysis","generalized effect sentence;generalized function sentence;generalized function-effect chain;information retrieval;natural language sentence classification system","","0","","2","","","26-28 Aug. 2008","","IEEE","IEEE Conference Publications"
"Machine learning approaches to Information Retrieval and its applications to the web, medical informatics and health care","Xiangji Huang","York University, Toronto, Canada","2008 IEEE International Conference on Granular Computing","20081031","2008","","","39","40","With the ever-increasing large amount of digital information available, the need for advanced information retrieval (IR) systems increases. this wealth of digital information presents a major data-analysis challenge for us. How to manipulate, analyze and understand large quantities of complex data becomes extremely important. Over the past decades, significant progress has been made in IR. However, many challenges remain. First, most Web search engines take a short text query as input and output a ranked list of documents. The retrieval decision is made primarily based on the current query and document collection. Web search engines generally treat search requests in isolation. The results for a given query are identical, independent of the user or the context in which the user makes the request. However, it is unlikely that different users are so similar in their interests that one standardized way of retrieving information fits all needs. Different users may have different information needs. They may use the same query to search for different kinds of information. Moreover, even the same user may use identical queries to express different information needs. For example, a person may use ldquoIRIXrdquo to mean information retrieval in context at one time, but IRIX operating systems at another time. It is impossible for the current Web search engines to distinguish these two cases because the userpsilas search context is not considered. Second, IR is, in general, an interactive process. A userpsilas information need is rarely satisfied with just one iteration of search. With the current document-centered retrieval paradigm, interactive retrieval is treated as a sequence of independent simple retrieval decision-making steps. The information about search history is ignored, which makes the retrieval performance of existing IR systems inherently non-optimal. However, it has been brought into attention that analysis of task-oriented user sessions provides useful insight- - into the query behavior of the users. Third, most of present IR systems including general search engines (e.g. Google and Yahoo) and scientific literature search engines (e.g. PubMed and ACM Digital Library) use keywords to query and index documents. However, this traditional keyword-based IR model provides little semantic context for the understanding of user information needs. For example, a keyword usually has several senses and its meaning is ambiguous without context. In addition, one meaning can be expressed by many keywords. Thus, the integration of semantic context according to the userpsilas information need and the userpsilas understanding of the documents in the collection into IR systems will definitely improve the IR performance.","","POD:978-1-4244-2512-9","10.1109/GRC.2008.4664796","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4664796","","Biomedical informatics;Decision making;History;Information retrieval;Machine learning;Medical services;Operating systems;Search engines;Software libraries;Web search","data analysis;health care;learning (artificial intelligence);medical information systems;query formulation;search engines","Web search engines;data analysis;decision-making steps;document collection;document-centered retrieval paradigm;health care;information retrieval systems;literature search engines;machine learning;medical informatics","","0","","","","","26-28 Aug. 2008","","IEEE","IEEE Conference Publications"
"Ontology-Based Information Retrieval for University Scientific Research Management","J. Zhai; Y. Liang; J. Jiang; Y. Yu","Sch. of Econ. & Manage., Dalian Maritime Univ., Dalian","2008 4th International Conference on Wireless Communications, Networking and Mobile Computing","20081118","2008","","","1","4","Ontology-based semantic information retrieval is a hotspot of current research. In order to achieve fuzzy semantic retrieval for scientific research information in WWW, this paper applies a fuzzy ontology framework to information retrieval system for university scientific research management. The framework includes three parts: concepts, properties of concepts and values of properties, in which property's value can be either standard data type or linguistic values, i.e. fuzzy concepts. The fuzzy semantic query expansion is constructed by order relation, equivalence relation, inclusion relation and complement relation between fuzzy concepts defined in fuzzy linguistic variable ontologies. The application to retrieve project information shows that the framework can overcome the localization of other fuzzy ontology models, and this research facilitates the semantic retrieval of scientific research information through fuzzy concepts on the semantic Web.","2161-9646;21619646","POD:978-1-4244-2107-7","10.1109/WiCom.2008.2594","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4680783","","Fuzzy sets;Fuzzy systems;Humans;Information retrieval;Knowledge representation;OWL;Ontologies;Semantic Web;Uncertainty;World Wide Web","educational administrative data processing;fuzzy set theory;information retrieval;ontologies (artificial intelligence);semantic Web","equivalence relation;fuzzy linguistic variable ontologies;fuzzy ontology framework;fuzzy semantic query expansion;fuzzy semantic retrieval;inclusion relation;ontology-based semantic information retrieval;order relation;semantic Web;university scientific research management","","1","","8","","","12-14 Oct. 2008","","IEEE","IEEE Conference Publications"
"Weighted Proximity Best-Joins for Information Retrieval","R. Thonangi; H. He; A. Doan; H. Wang; J. Yang","Dept. of Comput. Sci., Duke Univ., Durham, NC","2009 IEEE 25th International Conference on Data Engineering","20090410","2009","","","234","245","We consider the problem of efficiently computing weighted proximity best-joins over multiple lists, with applications in information retrieval and extraction. We are given a multi-term query, and for each query term, a list of all its matches with scores, sorted by locations. The problem is to find the overall best matchset, consisting of one match from each list, such that the combined score according to a scoring function is maximized. We study three types of functions that consider both individual match scores and proximity of match locations in scoring a matchset. We present algorithms that exploit the properties of the scoring functions in order to achieve time complexities linear in the size of the match lists. Experiments show that these algorithms greatly outperform the naive algorithm based on taking the cross product of all match lists. Finally, we extend our algorithms for an alternative problem definition applicable to information extraction, where we need to find all good matchsets in a document.","1063-6382;10636382","POD:978-1-4244-3422-0","10.1109/ICDE.2009.61","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4812406","Entity Search;Information Retrieval;Information Scoring;Ranking;Weighted Joins;Weighted Proximity","Application software;Computer science;Data engineering;Data mining;Dentistry;Engineering profession;Information retrieval;Personal communication networks;Portable computers;Search engines","information retrieval","information extraction;information retrieval;weighted proximity best-joins","","3","","22","","","March 29 2009-April 2 2009","","IEEE","IEEE Conference Publications"
"A New Artificial Intelligent Information Retrieval Methods","X. H. Jiang; Y. M. Liu","Sch. of Inf. Sci. & Eng., Central South Univ., Changsha","2009 International Conference on Electronic Computer Technology","20090227","2009","","","686","688","Recently we proposed intelligent information retrieval prototype system based on assigning context of documents. Our idea is that this system has better retrieval effectiveness than the traditional key-word systems. In this intelligent agent paradigm system, each document is assigned context based on the type of information. This paper offers a new methodology for assigning context of documents in a collection. This novel intelligent information retrieval system showed promising results.","","POD:978-0-7695-3559-3","10.1109/ICECT.2009.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4796051","Artificial Intelligent;Assigning Context of Document;Information Retrieval","Artificial intelligence;Data mining;Design engineering;Humans;Information retrieval;Information science;Intelligent systems;Ontologies;Prototypes;Search engines","artificial intelligence;document handling;information retrieval","artificial intelligent;context of documents;information retrieval methods;intelligent agent paradigm system;key-word systems","","0","","9","","","20-22 Feb. 2009","","IEEE","IEEE Conference Publications"
"Efficient Satellite-Based Sensor Networks for Information Retrieval","I. Bisio; M. Marchese","Dept. of Commun., Univ. of Genoa, Genoa","IEEE Systems Journal","20081230","2008","2","4","464","475","This paper considers a packet-based telecommunication network architecture suited to be used as an Environmental Monitoring System (EMS) over wide areas. It can be employed to retrieve the measures of physical quantities, such as temperature, humidity, and vibrations intensity (physical information) together with the geographical position where the measures are taken (position information). The telecommunication network supporting the EMS is composed of: a network of sensors, a group of earth stations called Sinks, a satellite backbone, and a destination. Each sensor collects physical and position information, encapsulates it into packets and conveys it towards the sinks which give access to the satellite backbone that connects the sinks to the destination. A single sensor transmits the information to all sinks but only one sink transmits it over the satellite channel. Even if the redundant transmission of the same data from more than one sink would increase the safety of the system, it would increase also the costs of it. The selection of the sink which forwards the information of a sensor to the destination is important to increase the performance of the EMS. This paper introduces specific performance metrics to evaluate the functionality of the whole EMS in terms of reliability, reactivity, and spent energy. The reference metrics are packet loss rate, average packet delay, and energy consumption. Then the paper presents an algorithm to select the transmitting sink for each sensor, which is aimed at maximizing the performance in terms of the mentioned metrics. The algorithm is tested through simulation.","1932-8184;19328184","","10.1109/JSYST.2008.2004850","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4682612","Monitoring system;multi-attribute programming;performance evaluation;satellite infrastructures;sensor networks and sink selection","","information retrieval;wireless sensor networks","environmental monitoring system;information retrieval;multi-attribute programming;redundant transmission;satellite channel;satellite infrastructures;satellite-based sensor networks;sink selection","","22","","10","","20081118","Dec. 2008","","IEEE","IEEE Journals & Magazines"
"Language Model Adaptation for Relevance Feedback in Information Retrieval","Y. L. Chang; J. T. Chien","Dept. of Comput. Sci. & Inf. Eng., Cheng Kung Univ., China","2008 6th International Symposium on Chinese Spoken Language Processing","20081230","2008","","","1","4","Language model is a popular method of exploiting linguistic regularities for document retrieval. To improve retrieval performance, the scheme of relevance feedback is adopted by adjusting the query language model using the information feedback from the retrieved documents. This study presents a new Bayesian learning approach to instantaneous and unsupervised adaptation of language model for adaptive information retrieval. We aim to compensate the domain mismatch between query and documents by adapting the query language model to meet the domains of collected documents. The maximum a posteriori adaptation is executed solely by using the input query without additional collection of adaptation data. The retrieved top N documents are utilized as relevant documents and referred as feedback to estimate mixture of language models for Bayesian document retrieval. The experiments on using TREC datasets show that the proposed method significantly outperforms the other relevance feedback methods.","","CD-ROM:978-1-4244-2943-1; POD: 978-1-4244-2942-4","10.1109/CHINSL.2008.ECP.84","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4730338","","Adaptation model;Bayesian methods;Computer science;Database languages;Feedback;Frequency;Information retrieval;Interpolation;Performance analysis;Smoothing methods","belief networks;query languages;relevance feedback","Bayesian learning;document retrieval;information feedback;information retrieval;language model adaptation;linguistic regularities;query language model;relevance feedback","","0","","12","","","16-19 Dec. 2008","","IEEE","IEEE Conference Publications"
"Cognitive Immune System-Based Co-Evolutionary Information Retrieval Model","Z. H. Hu; Y. S. Ding; X. J. Lua","Coll. of Inf. Sci. & Technol., Donghua Univ., Shanghai","2008 Second International Symposium on Intelligent Information Technology Application","20090106","2008","3","","212","215","The existent models of information retrieval (IR) focus on the relationship between index terms and documents. However, the current retrieval requirements demand delicate control to show the user preferences and feedback. And the exact results are emphasized for information explosion. Inspired by the maintenance function and model in immune system, a novel IR model is proposed based on cognitive immune system (CIS). Term network models the similarity relationship between terms and documents, the distance and similarity relationships among terms. The query string, user profile and feedback message stimulate the cytokine network which is a runtime structure to for IR. Co-evolutionary mechanisms are also designed to enable the emergence features of the model inspired by immune system.","","POD:978-0-7695-3497-8","10.1109/IITA.2008.100","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4739989","","Computational Intelligence Society;Educational institutions;Educational technology;Immune system;Information retrieval;Information technology;Logic;Negative feedback;Runtime;Textile technology","cognitive systems;evolutionary computation;feedback;information retrieval;query processing","coevolutionary information retrieval model;cognitive immune system;cytokine network;documents;feedback;index terms;information explosion;maintenance function;query string;retrieval requirements demand delicate control;user preferences","","0","","7","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Research of information retrieval method based on fuzzy rough sets theory","D. Tan; H. Sun; M. Deng","Department of Computer Science & Technology, Nanchang Institute of Technology, Jiangxi Province, China 330099","2008 IEEE International Conference on Granular Computing","20081031","2008","","","576","581","This paper proposes a new information retrieval method based on fuzzy rough sets theory. In the approach, firstly, the traditional Mutual Information function are used to compute the semantic association weight among document characteristic words, i.e., construct the thesaurus, the similar concept class of each characteristic word is mined based on it. Secondly, the fuzzy-rough set of document and query is built with thesaurus and similar concept class, its lower and upper approximation expand the expression of document and query, it implements conceptual expansion by association semantics. Finally, the semantic closeness between document and query is computed by the semantic distance on fuzzy-rough set, the ordinal results are returned to user according to the close degree value. The user can also adjust support threshold to get his satisfactory research objects through feedback information. This method can realize conceptual retrieval. At the end of the paper, an example is given for further illustration.","","POD:978-1-4244-2512-9","10.1109/GRC.2008.4664675","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4664675","characteristic word;fuzzy rough set;information retrieval;mutual information","Civil engineering;Computer science;Feedback;Fuzzy set theory;Fuzzy sets;Information retrieval;Mutual information;Rough sets;Space technology;Thesauri","fuzzy set theory;information retrieval;rough set theory","association semantics;feedback information;fuzzy rough sets theory;information retrieval method;mutual information function;semantic association weight;semantic closeness;semantic distance","","0","","12","","","26-28 Aug. 2008","","IEEE","IEEE Conference Publications"
"Indexing of Reading Paths for a Structured Information Retrieval on the Web","M. Géry","Univ. de Lyon, St. Etienne","2008 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology","20090106","2008","1","","438","444","In this paper, we present a hyperdocument model taking into account the essential aspects of information on the Web: content, composition (logical structure) and non-linear reading (hypertext structure). We have developed a Structured Information Retrieval System (SIRS) based on this model. Its phases of indexing and querying are based on a ldquoreading pathsrdquo point of view of the Web: a Web site is considered as a set of potential reading paths, instead of a set of atomic and flat pages. We have developed an specific algorithm to index the reading paths. We present some experiments aiming at evaluating the interest of our indexing process of reading paths.","","POD:978-0-7695-3496-1","10.1109/WIIAT.2008.386","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4740490","indexing;information retrieval;reading path;structure;web","Content based retrieval;Context modeling;HTML;Indexing;Information retrieval;Intelligent agent;Intelligent structures;Search engines;Web pages;Web search","Internet;indexing;information retrieval","Web site;World Wide Web;hyperdocument model;hypertext structure;indexing process;nonlinear reading;querying;reading paths;structured information retrieval system","","0","","20","","","9-12 Dec. 2008","","IEEE","IEEE Conference Publications"
"Active Wireless Sensing: A Versatile Framework for Information Retrieval in Sensor Networks","T. Sivanadyan; A. M. Sayeed","Dept. of Electr. & Comput. Eng., Univ. of Wisconsin-Madison, Madison, WI","IEEE Transactions on Signal Processing","20090310","2009","57","4","1588","1603","Many existing information processing schemes in sensor networks are based on multihop in-network algorithms that require information routing and coordination between nodes and incur excess overhead in latency and energy consumption. In this paper, we develop an alternative and complementary single-hop approach - active wireless sensing (AWS) - in which a wireless information retriever (WIR) queries a select ensemble of nodes to obtain desired information in a rapid and energy-efficient manner. The basic architecture in AWS consists of:(i) a WIR, equipped with an antenna array, interrogates the wireless sensors with wideband space-time waveforms, (ii) the sensors modulate the acquired waveforms with their (possibly encoded) measured data and generate an ensemble response to the WIR's interrogation signal, and (iii) the WIR extracts the sensor data by exploiting the space-time characteristics of the resulting multipath sensing channel. To facilitate analysis, we propose a canonical family of sensing configurations that represent a simple abstraction of spatial correlation in the signal field or the nature of local cooperation in the network. The concept of source-channel matching is introduced in which the spatio-temporal resolution is adapted to the spatial scale of node correlation in the sensing configurations. Signaling strategies and associated receiver structures at the WIR are developed for different source-channel matching configurations. The performance of AWS is analyzed in different configurations both in terms of reliability and capacity of information retrieval.","1053-587X;1053587X","","10.1109/TSP.2008.2010637","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4703212","Agile transceivers;sensing configurations;sensor networks;wideband sensors;wireless information retrieval","","antenna arrays;correlation methods;information retrieval;multipath channels;telecommunication network routing;wireless sensor networks","WIRs interrogation signal;antenna array;information routing;multihop in-network algorithm;multipath sensing channel;source-channel matching;space-time waveform;spatio-temporal resolution;wireless information retrieval;wireless sensor network","","3","","38","","20081209","April 2009","","IEEE","IEEE Journals & Magazines"
"A clustering retrieval system of Chinese information","Xin-Guang Sha; Yuan-Chao Liu; Ming Liu; Xiao-Long Wang","Intelligent Technology and Natural Language Processing Lab, Harbin Institute of Technology, No. 92, West Dazhi Street, NanGang, 150001, China","2008 International Conference on Natural Language Processing and Knowledge Engineering","20090502","2008","","","1","6","With tremendous and ever-growing amounts of electronic documents from World Wide Web and digital libraries, it becomes more and more difficult to get information that people really want. In order to predigest search process, people use clustering method to browse through search results. However traditional Chinese information clustering techniques are inadequate since they don't generate clusters with highly readable themes. This paper reformats the clustering problem as a salient phrase ranking problem. Given a query and its related ranked list of documents (typically a list of titles and snippets) returned from a certain Web search engine, this method first extracts and ranks salient phrases as candidate cluster theme, based on regression model of SVR (support vector regression) learned from human labeled training data. The documents are assigned to relevant salient phrases to form candidate clusters, and the final clusters are generated by merging these candidate clusters. This paper also searches for a reasonable format to display the final themes of clusters, in order to help users to find the interesting documents easily. Experiment results verified our method feasible and effective.","","CD-ROM:978-1-4244-2780-2; POD:978-1-4244-2779-6","10.1109/NLPKE.2008.4906815","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4906815","Salient phrase;document clustering;performance of clustering theme","Clustering methods;Data mining;Humans;Information retrieval;Merging;Search engines;Software libraries;Training data;Web search;Web sites","Internet;document handling;merging;natural language processing;pattern clustering;query processing;regression analysis;search engines;support vector machines","Chinese information clustering techniques;Web search engine;World Wide Web;candidate clusters merging;clustering retrieval system;digital libraries;document querying;electronic documents;salient phrase ranking problem;support vector regression","","0","","12","","","19-22 Oct. 2008","","IEEE","IEEE Conference Publications"
"Query Optimization in Relevance Feedback Using Hybrid GA-PSO for Effective Web Information Retrieval","S. N. A. Ibrahim; A. Selamat; M. H. Selamat","Intell. Software Syst. Res. Lab. (ISSLab), Univ. Teknol. Malaysia, Skudai","2009 Third Asia International Conference on Modelling & Simulation","20090612","2009","","","91","96","Due to the rapid growth of Web pages available on the Internet recently, searching a relevant and up-to-date information has become a crucial issue. Conventional search engines use heuristics to determine which Web pages are the best match for a given keyword. Results are obtained from a database that is located at their local server to provide fast searching. However, to search for the relevant and related information needed is still difficult and tedious. By using the genetic algorithm (GA) in relevance feedback, this paper presents a model of hybrid GA-particle swarm optimization (HGAPSO) based query optimization for Web information retrieval. We expanded the keywords to produce the new keywords that are related to the user search. Experimental results demonstrate that it is very effective to improve the search of the relevant web pages using the HGAPSO.","2376-1164;23761164","POD:978-1-4244-4154-9","10.1109/AMS.2009.95","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5071964","Genetic Algorithm;Hybrid;Information retrieval;Particle Swarm Optimization;Query Optimization","Databases;Feedback;Genetic algorithms;Information retrieval;Internet;Particle swarm optimization;Query processing;Search engines;Web pages;Web server","Internet;genetic algorithms;particle swarm optimisation;query processing;search engines","Internet;Web information retrieval;Web pages;genetic algorithm;hybrid GA-PSO;particle swarm optimization;query optimization;search engines","","3","","10","","","25-29 May 2009","","IEEE","IEEE Conference Publications"
"Query assistant based on experience capitalization for information retrieval systems","M. Chevalier; G. Hubert","IRIT, University of Toulouse, 118 route de Narbonne, F- 31062 cedex 09, FRANCE","2009 2nd Conference on Human System Interactions","20090623","2009","","","502","509","When searching information a first and crucial step is query formulation. However it is a difficult task for users. This paper introduces a new approach to help users formulating their queries. It proposes to benefit from past search experiences to help users when formulating queries. The user can incrementally construct his query visualizing how other users have carried out searches with the terms he uses currently. The visualization relies on a graph representing past queries related to the current query constructed. So, past experiences are shared to help users in formulating their own queries. An implementation illustrates the approach through a scenario of use.","2158-2246;21582246","POD:978-1-4244-3959-1","10.1109/HSI.2009.5091030","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5091030","Assistant;Information Retrieval System;Query formulation;Query log;Shared experience","Content based retrieval;Data mining;Databases;Feedback;Information retrieval;Natural languages;Ontologies;Search engines;Visualization;Vocabulary","Internet;data visualisation;graph theory;information retrieval systems;query formulation","Web 2.0;graph representation;information retrieval system;query assistant design;query formulation;query visualization;user experience capitalization","","0","","32","","","21-23 May 2009","","IEEE","IEEE Conference Publications"
"Enhancing Intelligent Agents with Information Retrieval Techniques","S. Long; H. J. Wang; J. H. Cai; C. J. Liu","Dept. of Comput. Sci., Jinan Univ., Guangzhou","2008 Fourth International Conference on Natural Computation","20081107","2008","2","","627","631","Learning is an integral part of an intelligent agent's problem-solving ability. Most research works on learning assume that information are provided in a complete and well-structured manner and/or when rules are clearly specified, therefore have difficulties in handling cases with incomplete and unstructured data. This paper presents a novel approach to deal with this difficulty. It uses information retrieval techniques to enhance an agent's reasoning and problem-solving ability when only incomplete and unstructured information are available. Preliminary experimental results show that the integration of information retrieval can effectively help an agent to analyze the problem before solving it.","2157-9555;21579555","POD:978-0-7695-3304-9","10.1109/ICNC.2008.15","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4667070","information retrieval;intelligent agent;problem solving;vector space model","Accidents;Application software;Artificial intelligence;Computer science;Information analysis;Information retrieval;Intelligent agent;Monitoring;Problem-solving;State-space methods","information retrieval;learning (artificial intelligence);multi-agent systems;problem solving","information retrieval techniques;intelligent agents;problem-solving ability;unstructured data","","2","","13","","","18-20 Oct. 2008","","IEEE","IEEE Conference Publications"
"A Survey on Mobile Landmark Recognition for Information Retrieval","T. Chen; K. Wu; K. H. Yap; Z. Li; F. S. Tsai","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore","2009 Tenth International Conference on Mobile Data Management: Systems, Services and Middleware","20090619","2009","","","625","630","The growing usage of mobile devices has led to proliferation of many mobile applications. A growing trend in mobile applications is centered on mobile landmark recognition. It is a new mobile application that recognizes a captured landmark using the mobile device and retrieves related information. This paper will present a survey on mobile landmark recognition for information retrieval. A general overview of existing mobile landmark recognition systems will be summarized. The techniques and algorithms used in the literatures, including content analysis of landmarks and classification methods for recognition, will be described.","1551-6245;15516245","POD:978-1-4244-4153-2","10.1109/MDM.2009.107","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5089014","content analysis;content and context integration;image classification;information retrieval;mobile landmark recognition","Cameras;Cities and towns;Conference management;Global Positioning System;Image analysis;Image recognition;Information analysis;Information retrieval;Mobile handsets;Technology management","content-based retrieval;image classification;image retrieval;mobile computing","content analysis;image classification;information retrieval;mobile landmark recognition","","12","","37","","","18-20 May 2009","","IEEE","IEEE Conference Publications"
"Notice of Violation of IEEE Publication Principles<BR>A foundation for knowledge system with application in information retrieval and knowledge acquisition","Zhi Teng; Ye Liu; Fuji Ren","Faculty of Engineering, The University of Tokushima, Japan","2008 International Conference on Natural Language Processing and Knowledge Engineering","20090502","2008","","","1","7","Notice of Violation of IEEE Publication Principles<BR><BR>""A Foundation for Knowledge System with Application in Information Retrieval and Knowledge Acquisition,""<BR> by Zhi Teng, Ye Liu, Fuji Ren,<BR>in the Proceedings of the International Conference on Natural Language Processing and Knowledge Engineering, 2008. NLP-KE '08, Oct. 2008<BR><BR>After careful and considered review of the content and authorship of this paper by a duly constituted expert committee, this paper has been found to be in violation of IEEE's Publication Principles.<BR><BR>This paper contains significant portions of original text from the papers cited below. The original text was copied with insufficient attribution.<BR><BR>""Beyond SumBasic: Task-focused Summarization with Sentence Simplification and Lexical Expansion""<BR>by L. Vanderwende, H. Suzuki, C. Brockett, A. Nenkova<BR>in Information Processing and Management, Vol 43, Elsevier, 2007, pp 1606-1618<BR><BR>""The Use of Domain-specific Concepts in Biomedical Text Summarization""<BR>by L. Reeve, H. Han, A. Brooks,<BR>in Information Processing and Management, Vol 43, Elsevier 2007, pp. 1765-1776<BR><BR>""Sentences Optimum Selection for Multi-document Summarization""<BR>by B. Qin, T. Liu, S. Chen, S. Li<BR>in the Journal of Computer Research and Development, Institute of Computer Technology, Dec 2007, pp. 67-74<BR><BR>""READING: A Self Sufficient Internet News System with Applications in Information and Knowledge Mining""<BR>by D. Bracewell, F. Ren, K. Hisazumi, Z. Teng, Y. Furose<BR>in the Proceedings of the International Conference on Natural Language Processing and Knowledge Engineering, 2007. NLP-KE 2007, Aug. 2007, pp. 190-196<BR><BR>""A Foundation for Japanese-English Cross-lingual Information Retrieval and Knowledge Acquisition from News""<BR>by D. Bracewell<BR>in his Ph.D Thesis, University of Tokushima, 2007<BR><BR>In this paper we present a knowledge system, which is a self sufficient system for aggregating, extraction and classifying new- s from around the world. This paper present some algorithms for monitoring and gathering news from RSS and Web sites, creating special domain corpora. The system, however, goes beyond the traditional news aggregation sites by mining information and knowledge from the news articles to aid in such tasks as decision making. The system is able to collect, classify and mine knowledge automatically without the need for an editor or intervention by an administrator. As knowledge system, average users, news professionals and researchers alike will find that the system offers something for them. Our work shows that better performance is achieved and the result showed that this method has potential in this field.","","CD-ROM:978-1-4244-2780-2; POD:978-1-4244-2779-6","10.1109/NLPKE.2008.4906779","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4906779","Tracking;information retrieval;knowledge acquisition;knowledge system;self sufficient system","Data mining;Decision making;Government;History;Information retrieval;Internet;Knowledge acquisition;Knowledge based systems;Knowledge engineering;Monitoring","Web sites;classification;data mining;decision making;information retrieval","RSS;Web sites;aggregation sites;classification;decision making;information retrieval;knowledge acquisition;knowledge system;mining information;self sufficient system;special domain corpora","","0","","16","","","19-22 Oct. 2008","","IEEE","IEEE Conference Publications"
"Information Retrieval Based on Pseudo Prediction Query Performance","Y. X. Gong; M. X. Zhang; R. Luo","Inst. of Comput. Eng., Qingdao Technol. Univ., Qingdao","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","2","","283","286","Prediction query performance (PQP) has been recognized by the IR (Information Retrieval) community as an important capability for IR systems. This paper put forward pseudo prediction query performance in the base of analyzing PQP. The authors design a new IR method. The experiment adopted testing data of TREC Web Track shows the method can improve the effectiveness of query.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.324","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4959038","comparability;information retrieval;pseudo prediction query performance","Computer science;Computer science education;Educational technology;Information retrieval;Performance analysis;Prediction methods;Robustness;Stability;System performance;Systems engineering education","query processing","PQP;TREC Web Track;information retrieval;pseudo prediction query performance","","0","","11","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
