"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1432224,1414607,1432745,1431525,1431429,1431455,1414536,1431498,1431519,1432707,1421022,1433028,1414573,1431515,1432281,1414363,1414421,1414584,1431458,1432674,1428562,1428560,1429797,1428508,1428838,1430839,1428454,1428561,1428448,1428453,1428466,1429714,1428468,1430728,1428462,1430729,1416274,1415156,1415298,1415292,1416349,1415157,1427120,1415801,1415161,1416476,1427157,1427094,1415160,1415288,1416348,1415299,1415687,1416315,1415178,1415138,1416462,1416213,1427067,1415455,1242393,1315543,1423029,1315544,1214640,1415362,1214638,1422956,1363730,1257254,1415430,1415428,1415454,1373763,1315545,1415437,1425564,1415363,1242432,1424795,1415438,1415364,1415451,1344508,1415427,1415435,1415436,1409682,1423981,1423284,1424283,1423772,1423486,1423495,1423546,1409688,1423499,1424270,1424276,1423498",2017/05/04 21:47:42
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Modelling the information-seeking behaviour of programmers - an empirical approach","M. P. O'Brien; J. Buckley","Dept. of Comput. Sci. & Inf. Syst., Limerick Univ., Ireland","13th International Workshop on Program Comprehension (IWPC'05)","20050523","2005","","","125","134","Information seeking has been recognised as a core subtask in software maintenance. This paper reviews, merges, and adapts existing information seeking models for different domains to propose a nonlinear information-seeking model for programmers involved in software maintenance. Talk-aloud data from two empirical studies of industrial programmers carrying out real software maintenance tasks is presented, to illustrate and validate (in part) this model.","1092-8138;10928138","POD:0-7695-2254-8","10.1109/WPC.2005.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1421022","","Computer industry;Computer science;Heart;Information retrieval;Information systems;Probes;Problem-solving;Programming profession;Software maintenance;Software systems","information needs;professional aspects;software development management;software maintenance","industrial programmer;information seeking model;software maintenance","","3","","32","","","15-16 May 2005","","IEEE","IEEE Conference Publications"
"A comparison of EM and GMVQ in estimating Gauss mixtures: application to probabilistic image retrieval","S. Jeong; R. M. Gray","Dept. of Electr. Eng., Stanford Univ., CA, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","5","","v/361","v/364 Vol. 5","Expectation-maximization (EM) is the dominant algorithm for estimating the parameters of a Gauss mixture (GM). Recently, Gauss mixture vector quantization (GMVQ) based on the Lloyd algorithm has been applied successfully as an alternative for both compression and classification. We investigate the performance of the two algorithms for GMs in image retrieval. The asymptotic likelihood approximation is used as a similarity criterion to compare GMs directly. The two algorithms result in very close retrieval performance. We demonstrate that the closeness comes from the close mutual approximation of the GM estimated parameter values and that the two algorithms have similar convergence speed. Our analysis shows that GMVQ has roughly half the computational complexity of EM.","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1416315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1416315","","Clustering algorithms;Convergence;Covariance matrix;Gaussian processes;Image classification;Image retrieval;Information retrieval;Information systems;Parameter estimation;Vector quantization","Gaussian processes;approximation theory;computational complexity;convergence of numerical methods;image processing;image retrieval;optimisation;parameter estimation;probability;vector quantisation","Gauss mixture estimation;Gaussian mixture vector quantization;asymptotic likelihood approximation;classification;compression;computational complexity;convergence speed;expectation-maximization;parameter estimation;probabilistic image retrieval;similarity criterion","","0","","9","","","18-23 March 2005","","IEEE","IEEE Conference Publications"
"A sensitivity analysis of soil moisture retrieval from the tau-omega microwave emission model","I. J. Davenport; J. Fernandez-Galvez; R. J. Gurney","Environ. Syst. Sci. Center, Univ. of Reading, UK","IEEE Transactions on Geoscience and Remote Sensing","20050523","2005","43","6","1304","1316","The potential of the τ--ω model for retrieving the volumetric moisture content of bare and vegetated soil from dual-polarization passive microwave data acquired at single and multiple angles is tested. Measurement error and several additional sources of uncertainty will affect the theoretical retrieval accuracy. These include uncertainty in the soil temperature, the vegetation structure, and consequently its microwave single-scattering albedo, and uncertainty in soil microwave emissivity based on its roughness. To test the effects of these uncertainties for simple homogeneous scenes, we attempt to retrieve soil moisture from a number of simulated microwave brightness temperature datasets generated using the τ--ω model. The uncertainties for each influence are estimated and applied to curves generated for typical scenarios, and an inverse model used to retrieve the soil moisture content, vegetation optical depth, and soil temperature. The effect of each influence on the theoretical soil moisture retrieval limit is explored, the likelihood of each sensor configuration meeting user requirements is assessed, and the most effective means of improving moisture retrieval indicated.","0196-2892;01962892","","10.1109/TGRS.2005.845640","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1433028","Passive microwave;sensitivity analysis;soil moisture","Brightness temperature;Content based retrieval;Information retrieval;Layout;Measurement errors;Microwave generation;Sensitivity analysis;Soil moisture;Testing;Vegetation","atmospheric radiation;hydrological techniques;hydrology;land surface temperature;microwave measurement;moisture measurement;soil;terrain mapping;vegetation mapping","bare soil;dual-polarization passive microwave data;measurement error;microwave brightness temperature;microwave single-scattering albedo;sensitivity analysis;sensor configuration;soil microwave emissivity;soil moisture retrieval;soil temperature;tau-omega microwave emission model;vegetated soil;vegetation optical depth;vegetation structure;volumetric moisture content","","17","","22","","","June 2005","","IEEE","IEEE Journals & Magazines"
"Rapid Language Model Development Using External Resources for New Spoken Dialog Domains","R. Sarikaya; A. Gravano; Yuqing Gao","IBM T. J. Watson Res. Center, Yorktown Heights, NY, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","573","576","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415178.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415178","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415178","","Information retrieval;Natural language processing;Natural languages;Search engines;Speech recognition;Training data;Web pages;Web search;Web sites;World Wide Web","Internet;error statistics;interactive systems;speech recognition;statistical analysis","WWW;World Wide Web;data sparseness;dynamic text resources;external resources;external static text resources;in-domain language model;rapid language model development;speech recognition tasks;spoken dialog system;statistical language model","","17","2","8","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Designing a value based niche search engine using evolutionary strategies","S. Sengupta; B. J. Jansen","Ind. Eng., The Pennsylvania State Univ., PA, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","800","805 Vol. 1","The advent of e-commerce and corporate intranets has led to the growth of organizational repositories containing large, fragmented, and unstructured document collections. Though it is difficult to retrieve relevant documents from such collections, it is relatively less cumbersome to define categories broadly classifying the information contained in the collection. Such categories lend value to the information contained in the collection. This research addresses the issue of improving retrieval accuracy of search engines that retrieve documents from organizational repositories using a value based approach. We test an evolutionary algorithm approach on a document collection. The precision of the search algorithm improved from 40% in generation 1 of the algorithm to nearly 90% in generation 10,000.","","POD:0-7695-2315-3","10.1109/ITCC.2005.125","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428562","","Business;Character generation;Clustering algorithms;Evolutionary computation;Genetics;Industrial engineering;Information retrieval;Search engines;Taxonomy;Testing","document handling;electronic commerce;evolutionary computation;information retrieval;search engines","corporate intranets;document collection;e-commerce;evolutionary algorithm;evolutionary strategy;organizational repository;retrieval accuracy;search algorithm;unstructured document collections;value based niche search engine","","0","14","5","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"An HMM-based Text Segmentation Method Using Variational Bayes Approach and Its Application to LVCSR for Broadcast News","T. Koshinaka; K. Iso; A. Okumura","Media & Inf. Res. Labs., NEC Corp., Kawasaki, Japan","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","485","488","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415156.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415156","","Broadcasting;Frequency;Hidden Markov models;Information retrieval;Laboratories;Large-scale systems;National electric code;Speech recognition;Streaming media;Vocabulary","Bayes methods;hidden Markov models;information retrieval;parameter estimation;speech recognition;text analysis;vocabulary","HMM-based text segmentation;LVCSR;broadcast news;information retrieval techniques;large vocabulary continuous speech recognition;left-to-right hidden Markov model;model parameter estimation;model selection;news stories;sparse data;text stream;unsupervised text segmentation;variational Bayes framework","","5","1","5","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Semantic interoperability of knowledge bases: how can agents share knowledge if they don't speak the same language?","D. Corbett","University of South Australia","Sixth International Conference of Information Fusion, 2003. Proceedings of the","20050502","2003","1","","94","98","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01257254.png"" border=""0"">","","POD:0-9721844-4-9","10.1109/ICIF.2003.177432","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1257254","","Australia;Information retrieval;Information science;Intelligent agent;Knowledge management;Knowledge representation;Natural languages;Ontologies;Protocols;Semantic Web","","","","0","","11","","","8-11 July 2003","","IEEE","IEEE Conference Publications"
"A New ASR Evaluation Measure and Minimum Bayes-Risk Decoding for Open-domain Speech Understanding","H. Nanjo; T. Kawahara","","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","1053","1056","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415298.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415298","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415298","","Automatic speech recognition;Decoding;Error analysis;Information retrieval;Machine assisted indexing;Natural languages;Speech analysis;Speech processing;Speech recognition;Vocabulary","Bayes methods;decoding;error statistics;information retrieval;pattern classification;signal classification;speech recognition","ASR evaluation measure;WER;information retrieval;key sentence indexing;keyword;minimum Bayes-risk decoding;open-domain speech understanding;speech recognition;weighted keyword error rate;word error rate","","5","","11","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"A stemming algorithm for the Farsi language","K. Taghva; R. Beckley; M. Sadeh","Inf. Sci. Res. Inst., Nevada Univ., Las Vegas, NV, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","158","162 Vol. 1","In this paper, we report on the design and implementation of a stemmer for the Farsi language. The results of our evaluation on a small Farsi document collection shows a significant improvement in precision/recall over not stemming.","","POD:0-7695-2315-3","10.1109/ITCC.2005.40","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428454","","Concatenated codes;Displays;Helium;Information retrieval;Information science;Information technology;Mood;Morphology;Natural languages","information retrieval;natural languages","Farsi document collection;Farsi language;precision-recall improvement;stemming algorithm","","14","","6","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"3G compliant WAP based system for medical data access","C. S. Teong; V. Jeoti","Electr. & Electron. Eng. Programme, Universiti Teknologi Petronas, Tronoh, Malaysia","2004 IEEE Region 10 Conference TENCON 2004.","20050523","2004","B","","227","230 Vol. 2","Third generation (3G) mobile developments are likely to bring about many life-style changes around the world. The healthcare industry too stands to benefit from these developments. In this paper, we try and develop a 3G compatible wireless application protocol (WAP) based system that can retrieve medical data from a secure server, and in turn, assist a medical practitioner to monitor and access his patients' records from his hospital and even monitor, be they, as may be, text records or medical images or ECG signals while he is on the move. Needless to say, the patients too can access their records from the luxury of their homes.","","POD:0-7803-8560-8","10.1109/TENCON.2004.1414573","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1414573","","Biomedical imaging;Biomedical monitoring;Electrocardiography;Hospitals;Image retrieval;Information retrieval;Medical services;Patient monitoring;Wireless application protocol","3G mobile communication;medical information systems;protocols;telemedicine","3G compliant WAP based system;healthcare industry;medical data access;telemedicine;third generation mobile development;wireless application protocol","","0","3","9","","","21-24 Nov. 2004","","IEEE","IEEE Conference Publications"
"Supervised and unsupervised automatic spelling correction algorithms","S. van Delden; D. Bracewell; F. Gomez","Dept. of Math. & Comput. Sci., South Carolina Univ., Spartanburg, SC, USA","Proceedings of the 2004 IEEE International Conference on Information Reuse and Integration, 2004. IRI 2004.","20050523","2004","","","530","535","We present two algorithms for automatically improving the quality of texts which contain a large number of spelling errors. A supervised algorithm, which automatically corrects unknown words that are generated primarily from typing errors, is presented first. The second algorithm is an unsupervised approach to automatically correcting typing errors, individual words that have been split, multiple words which have been concatenated, and a combination of these errors. The algorithms have been developed and tested on a large source of real-world, human- and machine-generated spelling errors.","","POD:0-7803-8819-4","10.1109/IRI.2004.1431515","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1431515","","Computer errors;Computer science;Concatenated codes;Databases;Error correction;Filtering algorithms;Humans;Information retrieval;NASA;Natural languages","natural languages;text analysis;word processing","automatic spelling correction algorithms;spelling errors;supervised algorithm;unsupervised approach","","1","3","13","","","8-10 Nov. 2004","","IEEE","IEEE Conference Publications"
"Constructing knowledge bases for e-learning using Protege 2000 and Web services","M. Hogeboom; Fuhua Lin; L. Esmahi; Chunsheng Yang","Athabasca Univ., Alta., Canada","19th International Conference on Advanced Information Networking and Applications (AINA'05) Volume 1 (AINA papers)","20050425","2005","1","","215","220 vol.1","This paper presents an approach to designing and developing knowledge bases in e-learning systems. We explore the use of Protege 2000 as a knowledge editor for course material, with the addition of Web service interfaces on top of it to facilitate retrieval of the content. Protege 2000 provides an extensible infrastructure and allows the easy construction of domain ontologies, customized data entry forms, and provides an API that can easily be extended by Web services for the purpose of dynamic course material creation. The use of ontology and Web services makes the knowledge bases for e-learning sharable, reusable, and interoperable with other technologies, such as .Net, which have standard Web service implementations.","1550-445X;1550445X","POD:0-7695-2249-1","10.1109/AINA.2005.141","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423495","","Building materials;Content based retrieval;Councils;Electronic learning;HTML;Information retrieval;Knowledge based systems;Object oriented modeling;Ontologies;Web services","Internet;Java;application program interfaces;courseware;distance learning;information retrieval;knowledge based systems;ontologies (artificial intelligence)",".Net;API;Protege 2000;Web services;course material;data entry form;e-learning systems;knowledge base construction;knowledge editor;ontology","","4","","9","","","28-30 March 2005","","IEEE","IEEE Conference Publications"
"Color image retrieval using the datasieve","B. K. Iyer; M. D. Macleod","Weapons Div., Naval Air Warfare Center, Point Mugu, CA, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","417","420","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415430.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415430","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415430","","Availability;Color;Equations;Image databases;Image retrieval;Information retrieval;Mechanical factors;Morphological operations;Spatial databases;Weapons","feature extraction;image colour analysis;image matching;image retrieval;image sampling;tree data structures;visual databases","color image retrieval;datasieve;graph-based algorithms;image database;image matching;image sample;recursive nonlinear multiscale morphological operation;scale tree;scale-space decomposition;search mechanism;seed node features","","0","","12","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Maximum entropy segmentation of broadcast news","H. Christensen; B. Kolluru; Y. Gotoh; S. Renals","Dept. of Comput. Sci., Univ. of Sheffield, UK","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","1029","1032","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415292.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415292","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415292","","Automatic speech recognition;Broadcasting;Character generation;Computer science;Context modeling;Detectors;Entropy;Information retrieval;Streaming media;Training data","information retrieval;maximum entropy methods;natural languages;speech recognition;statistical analysis","archiving;automatic speech recognition;broadcast news segmentation;browsing;information retrieval;maximum entropy segmentation;speech summarization;statistical models;topic boundary detector;topic segmentation;utterance boundary detector;utterance segmentation","","3","","13","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Combining Multiple Subword Representations for Open-Vocabulary Spoken Document Retrieval","Shi-Wook Lee; K. Tanaka; Y. Itoh","Nat. Inst. of Adv. Ind. Sci. & Technol., Japan","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","505","508","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415161.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415161","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415161","","Computer industry;Content based retrieval;Information retrieval;Information science;Multimedia communication;Multimedia databases;Software libraries;Speech recognition;Vocabulary;Web sites","information retrieval;speech recognition","multiple subword representations;open-vocabulary spoken document retrieval;phonemes;retrieval score;speech recognition;sub-phonetic segment units;subword units;syllables;triphones","","5","","9","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Term co-occurrence-based corpus network","Jung-Hee Park; Jeong-Hyun Kim; Seong-Bae Park; Sang-Jo Lee","Dept. of Comput. Eng., Kyungpook Nat. Univ., Daegu, South Korea","30th Annual Conference of IEEE Industrial Electronics Society, 2004. IECON 2004","20050523","2004","3","","2957","2960 Vol. 3","This paper draws the term nodes and their links in corpus network based on term co-occurrence, and resultantly grasps its properties, using the mathematical graphs and the network-related physical measures. The topological processing of singular value decomposition (SVD), which compresses a large amount of co-occurrence information into a much smaller space, is similar to the common feature of feed-forward neural network systems where a large number of inputs are connected to a fairly small number of hidden layer nodes. Until now, the diagonal values by SVD have not been interpreted in full and the statistical step of hidden nodes depends only on the input. It is supposed that this study will provide the visual clues, which were described in the corpus, of the contraction-expansion homeostasis of the corpus network, and will help for actualizing the ambiguous axis in a space generated by SVD and characterizing the more efficient input-dependant steps of hidden nodes.","","POD:0-7803-8730-9","10.1109/IECON.2004.1432281","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1432281","","Art;Character generation;Computer networks;Feedforward neural networks;Feedforward systems;Frequency;Information retrieval;Neural networks;Physics computing;Statistics","feedforward neural nets;graph theory;singular value decomposition","SVD;co-occurrence;contraction-expansion homeostasis;corpus network;diagonal value;feed-forward neural network;hidden layer node;mathematical graph;singular value decomposition;topological processing","","0","","11","","","2-6 Nov. 2004","","IEEE","IEEE Conference Publications"
"Internet learning agents: a study of user performance with selected search engines","M. Richards","","Proceedings. IEEE SoutheastCon, 2005.","20050425","2005","","","437","444","Searching for information on the Internet differs in significant ways. To adequately support retrieval tasks, search engines require an array of emerging technologies. As supporting tools, they are of great value to the user by providing relevant results specific to a given query. This study examined Internet agents from the perspective of fixed learning and evolutionary learning with selected search engines. Internet agents refer to the intelligent software residing in search engines to process and access information on behalf of the user. The goal of this research was to measure whether user performance varies as a result of retrieving information across selected agent types.","1091-0050;10910050","POD:0-7803-8865-8","10.1109/SECON.2005.1423284","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423284","","Application software;Collaboration;Computer applications;Information filtering;Information filters;Information retrieval;Intelligent agent;Search engines;Software agents;Web and internet services","Internet;evolutionary computation;information retrieval;learning (artificial intelligence);search engines;software agents","Internet learning agents;evolutionary learning;fixed learning;retrieval tasks;search engines;user performance","","1","","40","","","8-10 April 2005","","IEEE","IEEE Conference Publications"
"MRTB framework: a robust content-based music retrieval and browsing","Kyu-Sik Park; Sang-heon Oh; Youn-ho Cho; Won-Jung Yoon; Kang-Kue Lee","Div. of Inf. & Comput. Sci., Dankook Univ., South Korea","2005 Digest of Technical Papers. International Conference on Consumer Electronics, 2005. ICCE.","20050516","2005","","","221","222","We propose new content-based music retrieval and browsing system called MRTB. New feature extraction procedures such as multi-feature clustering (MFC) and sequential forward selection (SFS) are proposed for robust and optimum performance of the music retrieval system. Using MFC and SFS, we can achieve 86% of average retrieving success rate and 0.5 ∼ 0.8 sec retrieval time per each 20 s query based on top 10 ranked list rules. The user friendly graphical interface of MRTB is implemented in a thumbnail manner so the user can easily verify their retrieving results with some useful musical information.","2158-3994;21583994","POD:0-7803-8838-0","10.1109/ICCE.2005.1429797","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1429797","","Clustering algorithms;Content based retrieval;Feature extraction;Multiple signal classification;Music information retrieval;Robustness;Signal processing algorithms;Spatial databases;System performance;Vectors","content-based retrieval;feature extraction;graphical user interfaces;multimedia databases;music","MRTB framework;content-based music retrieval;feature extraction;multi-feature clustering;robust browsing;sequential forward selection;user friendly graphical interface","","0","","5","","","8-12 Jan. 2005","","IEEE","IEEE Conference Publications"
"Beam-filling effect correction with subpixel cloud fraction using a neural network","D. Lafont; B. Guillemet","Centre Nat. de la Recherche Scientifique, Univ. Blaise Pascal, Aubiere, France","IEEE Transactions on Geoscience and Remote Sensing","20050425","2005","43","5","1070","1077","In this study, the effects of cloud inhomogeneity on microwave rain rate retrievals are investigated. A single-channel (85 GHz) empirically based algorithm using a neural network approach is presented. The objective is to correct the beam-filling error (BFE), that might occur because of the inherent variability within coarse microwave pixels, with subpixel information. To this aim, we used the Tropical Rainfall Measuring Mission passive microwave, thermal infrared and radar data. The integration of spatial information into the retrieval algorithm enables us to partially overcome the BFE. We use two parameters which characterize the horizontal cloud inhomogeneity within the microwave radiometer field of view, and we add them to simulated brightness temperatures as inputs of the neural network algorithm. The first one is the cloud fraction derived from infrared measurement, and the second corresponds to the fraction of the rainy area derived from radar measurements. The output rain rates were validated using the Precipitation Radar data. It was found that adding cloud fraction of microwave pixels, can lead to more accurate retrievals. Instantaneous precipitation estimates demonstrated correlations of ∼0.6-0.7 and ∼0.7-0.8 with radar-derived rain rates, for ocean and land retrievals respectively. In spite of the problem inherent in deriving the cloud (or rain) fraction, the initial validation results presented in this study are reasonably encouraging and show the advantage of utilizing the information from different sensors in order to optimize the retrieval of rainfall.","0196-2892;01962892","","10.1109/TGRS.2005.843757","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1424283","Beam-filling error;Tropical Rainfall Measuring Mission (TRMM);infrared (IR);microwave measurements;neural network (NN);radar;rain;remote sensing","Clouds;Error correction;Information retrieval;Microwave measurements;Microwave radiometry;Neural networks;Passive radar;Radar measurements;Rain;Sea measurements","atmospheric techniques;clouds;microwave measurement;neural nets;rain;remote sensing by radar","85 GHz;Tropical Rainfall Measuring Mission;beam-filling effect correction;beam-filling error;brightness temperatures;cloud inhomogeneity;microwave pixels;microwave radiometer;microwave rain rate retrievals;neural network;passive microwave measurement;precipitation radar;radar measurements;rain fraction;remote sensing;retrieval algorithm;subpixel cloud fraction;thermal infrared measurement","","2","","53","","","May 2005","","IEEE","IEEE Journals & Magazines"
"Boosting Web Image Search by Co-Ranking","Jingrui He; Changshui Zhang; Nanyuan Zhao; Hanghang Tong","Dept. of Autom., Tsinghua Univ., Beijing, China","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","409","412","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415428.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415428","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415428","","Automation;Boosting;HTML;Helium;Image retrieval;Information retrieval;Search engines;Support vector machines;Tail;Training data","Web sites;image retrieval;search engines;support vector machines;unsupervised learning","Web image search;co-ranking;multi-view decisions;one-class support vector machines;retrieval performance;search engine;top-ranked images;unsupervised case","","1","1","10","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"A feature selection for Korean Web document clustering","Heum Park; Young-Gi Kim; Hyuk-Chul Kwon","AI Lab. Dept. of Comput. Sci., Pusan Nat. Univ., South Korea","30th Annual Conference of IEEE Industrial Electronics Society, 2004. IECON 2004","20050523","2004","3","","2650","2654 Vol. 3","This paper is a comparative study of feature selection methods for Korean Web documents clustering. First, we focused on how the term feature and the co-link of Web documents affect clustering performance. We clustered Web documents by native term feature, co-link and both, and compared the output results with the originally allocated category. And we selected term features for each category using X<sup>2</sup>, information gain (IG), and mutual information (MI) from training documents, and applied these features to other experimental documents. In addition we suggested a new method named max feature selection, which selects terms that have the maximum count for a category in each experimental document, and applied X<sup>2</sup> (or MI or IG) values to each term instead of term frequency of documents, and clustered them. In the results, X<sup>2</sup> shows a better performance than IG or MI, but the difference appears to be slight. But when we applied the max feature selection method, the clustering performance improved notably. Max feature selection is a simple but effective means of feature space reduction and shows powerful performance for Korean Web document clustering.","","POD:0-7803-8730-9","10.1109/IECON.2004.1432224","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1432224","","Artificial intelligence;Computer science;Data mining;Explosions;Frequency;Information retrieval;Information science;Internet;Libraries;Mutual information","Internet;document handling;feature extraction;information retrieval;pattern clustering","Korean Web document clustering;feature selection method;feature space reduction;information gain;max feature selection;mutual information","","0","","10","","","2-6 Nov. 2004","","IEEE","IEEE Conference Publications"
"Probabilistic Relevance Feedback with Binary Semantic Feature Vectors","D. Liu; Tsuhan Chen","Dept. of Electr. & Comput. Eng., Carnegie Mellon Univ., Pittsburgh, PA, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","513","516","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415454.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415454","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415454","","Euclidean distance;Feedback;Humans;Image databases;Image retrieval;Information retrieval;Mars;Shape;Support vector machines;Trademarks","image representation;image retrieval;probability;relevance feedback;trademarks","binary semantic feature vectors;high-level semantic features;image representation;image retrieval;probabilistic relevance feedback;trademark logo images","","1","","13","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Agents swarming in semantic spaces to corroborate hypotheses","P. Weinstein; H. Van Parunak; P. Chiusano; S. Brueckner","Altarum Institute","Proceedings of the Third International Joint Conference on Autonomous Agents and Multiagent Systems, 2004. AAMAS 2004.","20050502","2004","","","1488","1489","","","POD:1-58113-864-4","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1373763","","Assembly systems;Clustering algorithms;Data mining;Data security;Information retrieval;Ontologies;Organizing;Particle swarm optimization;Prototypes;Terrorism","","","","4","17","4","","","23-23 July 2004","","IEEE","IEEE Conference Publications"
